date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2021-10-07,13.6,5.79,6.15,-1.3,,-2,97,66.7,62.5,28,2.1,-1.1,-1.6,-5.4,12,5.42,6,0,,,101.91,101.67,101.68,101.45,93.84,93.64,93.63,93.43,,,,,3.8,2.7,3,2.2,11.8,0,1.1,0,0,0,,,,07:47:00,18:57:00,11.17,7.78,18.95,2,2,12,12,-2,-1,,,,,,,,,,,,,
2021-10-06,11.8,5.83,7.05,2.3,,,80,64.8,62,44,2.6,-0.5,0.2,-2.2,21,9.96,12,3,33,31,101.68,101.24,101.29,100.9,93.66,93.25,93.3,92.93,,,,,7.2,4,4.8,2.4,10.9,0,2,0,0,0,,,,07:45:00,18:59:00,11.23,7.75,18.98,2,2,10,10,0,1,,,,,,,,,,,,,
2021-10-05,9.1,6.78,6.44,3.8,,,67,48.9,52.5,38,-0.8,-3.4,-3.7,-6.6,13,8.92,9.5,6,,,101.54,101.1,101.24,100.93,93.57,93.15,93.26,92.96,,,,,8.4,4.3,5.4,2.4,11.6,0,1.4,0,0,0,,,,07:43:00,19:02:00,11.32,7.72,19.03,2,2,14,16,3,4,,,,,,,,,,,,,
2021-10-04,14.3,8.61,9.44,4.6,,,64,43.4,44,24,-0.7,-3.8,-3.8,-6.8,15,9.21,9,3,,,102.07,101.8,101.81,101.54,94.03,93.81,93.8,93.57,,,,,2.9,2.5,2.5,2.2,8.6,0,4.4,2.4,0,0,,,,07:41:00,19:04:00,11.38,7.68,19.07,3,3,14,14,5,5,,,,,,,,,,,,,
2021-10-03,14.4,8.03,8.15,1.9,,,83,57.8,59,35,2.8,-0.4,-0.6,-3.9,27,8.12,13.5,0,45,34,101.79,101.33,101.41,101.03,93.81,93.38,93.44,93.08,,,,,3,2.5,2.6,2.2,9.8,0,3.1,1.1,0,0,,,,07:39:00,19:06:00,11.45,7.65,19.1,2,2,16,16,2,2,,,,,,,,,,,,,
2021-10-02,16,10.09,10.6,5.2,,,62,50,48.5,35,1.4,-0.1,0.1,-1.2,20,11.04,11,2,34,16,102,101.36,101.51,101.03,94.07,93.43,93.59,93.11,,,,,3.5,2.4,2.7,1.9,7.4,0,5.6,3.6,0.6,0,,,,07:38:00,19:09:00,11.52,7.63,19.15,2,3,15,15,5,5,,,,,,,,,,,,,
2021-10-01,17.7,12.54,11.75,5.8,,,66,43,46,26,3.6,-0.3,0.2,-3.1,21,9.88,10.5,0,36,31,102.28,102.05,101.83,101.39,94.32,94.11,93.92,93.51,,,,,3,2.5,2.6,2.2,6.2,0,6.8,4.8,1.8,0,,,,07:36:00,19:11:00,11.58,7.6,19.18,3,3,17,17,6,6,,,,,,,,,,,,,
2021-09-30,17.1,12.11,11.25,5.4,,,66,54,57.5,49,7.1,3,2.8,-1.4,20,9.75,11,2,32,15,101.32,101.03,101.1,100.88,93.41,93.15,93.21,93,,,,,2.8,2.5,2.4,1.9,6.8,0,6.2,4.2,1.2,0,,,,07:34:00,19:14:00,11.67,7.57,19.23,2,3,19,20,10,10,,,,,,,,,,,,,
2021-09-29,19,10.56,10.55,2.1,,,87,52.2,54.5,22,2.5,-0.3,-0.7,-3.9,19,7.46,11,3,36,17,101.38,101.19,101.11,100.85,93.41,93.27,93.2,92.98,,,,,7.8,3,5,2.1,7.5,0,5.5,3.5,0.6,0,,,,07:32:00,19:16:00,11.73,7.53,19.27,3,3,18,18,6,8,,,,,,,,,,,,,
2021-09-28,17.9,13.35,12.89,7.9,,,76,50.9,53.5,31,6.7,3,3,-0.7,26,9.88,13.5,1,42,30,100.8,100.34,100.36,99.91,92.94,92.56,92.57,92.2,,,,,3.4,2.5,2.8,2.1,5.1,0,7.9,5.9,2.9,0,,,,07:30:00,19:18:00,11.8,7.5,19.3,2,3,18,18,5,5,,,,,,,,,,,,,
2021-09-27,24.9,15.85,16.09,7.3,,,89,58.5,60,31,8.4,6.6,5.8,3.1,13,5.83,6.5,0,52,19,100.21,100.01,100.04,99.87,92.43,92.25,92.29,92.15,,,,,3.2,2.7,2.7,2.2,1.9,0,11.1,9.1,6.1,0,,,,07:29:00,19:21:00,11.87,7.48,19.35,3,3,22,22,9,9,,,,,,,,,,,,,
2021-09-26,22.1,15.42,16.14,10.2,,,77,56,57.5,38,7.4,6.4,6.1,4.8,22,8.88,11.5,1,34,14,100.7,100.31,100.4,100.11,92.9,92.53,92.63,92.36,,,,,3.5,2.4,2.7,1.9,1.9,0,11.1,9.1,6.1,0,,,,07:27:00,19:23:00,11.93,7.45,19.38,3,4,21,21,8,10,,,,,,,,,,,,,
2021-09-25,20.1,14.35,14.45,8.8,,,91,61,64,37,9.1,6.4,6.2,3.3,11,4.96,5.5,0,,,100.94,100.83,100.84,100.73,93.1,93.01,93.01,92.91,,,,,3.6,2.7,3,2.4,3.5,0,9.4,7.5,4.5,0,,,,07:25:00,19:26:00,12.02,7.42,19.43,4,4,19,19,10,10,,,,,,,,,,,,,
2021-09-24,23.6,12.18,12.4,1.2,,,80,59.3,57.5,35,9.3,3.8,3.8,-1.7,19,8.46,10,1,32,21,102.42,101.59,101.61,100.8,94.37,93.63,93.67,92.97,,,,,3.3,2.4,2.6,1.9,5.6,0,7.4,5.4,2.4,0,,,,07:23:00,19:28:00,12.08,7.38,19.47,4,4,22,22,10,10,,,,,,,,,,,,,
2021-09-23,14,9.29,8.9,3.8,,,70,50.8,49,28,2.9,-1.1,-1.2,-5.3,24,13.71,14,4,41,30,102.43,102.12,101.92,101.42,94.37,94.13,93.95,93.53,,,,,2.7,2.1,2.3,1.9,9.1,0,3.9,1.9,0,0,,,,07:22:00,19:31:00,12.15,7.37,19.52,3,3,15,15,3,4,,,,,,,,,,,,,
2021-09-22,20.6,13.18,14.25,7.9,,,92,64.2,67,42,9,6.2,6.6,4.2,17,7.96,8.5,0,44,29,101.41,101.06,101.17,100.92,93.51,93.2,93.29,93.07,,,,,2.6,1.9,2,1.5,3.8,0,9.2,7.2,4.2,2.1,,,,07:20:00,19:33:00,12.22,7.33,19.55,3,3,21,21,7,7,,,,,,,,,,,,,
2021-09-21,23.3,13.04,14.35,5.4,,,75,56.5,52.5,30,5.7,3.8,3.7,1.7,16,7.75,9,2,31,20,101.98,101.62,101.57,101.16,94,93.69,93.65,93.3,,,,,2.6,2.2,2.2,1.9,3.6,0,9.3,7.3,4.3,0,,,,07:18:00,19:36:00,12.3,7.3,19.6,5,5,22,22,10,11,,,,,,,,,,,,,
2021-09-20,17.4,10.52,10.5,3.6,,,91,63.1,63,35,4.7,3,2.9,1.1,21,8.46,10.5,0,34,29,102.07,101.87,101.74,101.41,94.08,93.89,93.77,93.46,,,,,2.8,2,2.2,1.7,7.5,0,5.5,3.5,0.5,0,,,,07:16:00,19:38:00,12.37,7.27,19.63,4,4,17,17,6,7,,,,,,,,,,,,,
2021-09-19,13.8,9.55,8.8,3.8,,,96,71.7,73,50,7.5,4.3,5.3,3.1,26,11.92,14.5,3,43,29,101.36,100.72,100.76,100.17,93.42,92.85,92.88,92.34,,,,,2.1,1.8,1.8,1.6,9.2,0,3.8,1.8,0,0,,,,07:15:00,19:41:00,12.43,7.25,19.68,4,4,17,17,4,5,,,,,,,,,,,,,
2021-09-18,19.8,11.35,13.1,6.4,,,89,59.8,64,39,7.9,3.4,3.6,-0.7,24,8.33,13,2,45,33,100.15,99.61,99.77,99.39,92.32,91.83,91.97,91.61,,,,,2.5,2.2,2.2,1.9,4.9,0,8.1,6.1,3.1,2.9,,,,07:13:00,19:43:00,12.5,7.22,19.72,4,4,21,21,4,5,,,,,,,,,,,,,
2021-09-17,17.4,9.68,9.75,2.1,,,81,51.5,55,29,0.3,-0.6,-0.8,-1.8,25,13.54,14,3,41,16,101.57,100.63,100.62,99.67,93.58,92.74,92.74,91.89,,,,,2.5,1.9,2,1.5,8.2,0,4.8,2.8,0,0,,,,07:11:00,19:45:00,12.57,7.18,19.75,4,5,18,18,8,9,,,,,,,,,,,,,
2021-09-16,14.4,8.8,9.35,4.3,,,72,57.8,53.5,35,2.3,0.5,0.3,-1.7,33,22.83,16.5,0,62,31,101.63,101.2,101.16,100.69,93.63,93.27,93.22,92.81,,,,,2.1,1.6,1.7,1.3,8.7,0,4.3,2.4,0,0,,,,07:09:00,19:48:00,12.65,7.15,19.8,3,4,14,14,0,2,,,,,,,,,,,,,
2021-09-15,15.7,11.09,11.7,7.7,,,85,53,56.5,28,6.9,1,1.6,-3.6,28,22.21,19.5,11,56,28,100.72,100.45,100.37,100.01,92.83,92.62,92.55,92.26,,,,,2.7,1.8,2.1,1.5,6.3,0,6.7,4.7,1.7,0.6,,,,07:08:00,19:50:00,12.7,7.13,19.83,4,4,15,15,5,6,,,,,,,,,,,,,
2021-09-14,21.4,14.09,14.14,6.9,,,89,56.8,59.5,30,6.1,4.5,4.1,2.1,20,8.42,11,2,31,20,101.5,100.95,100.71,99.92,93.6,93.1,92.89,92.18,,,,,2.8,2.2,2.1,1.4,3.9,0,9.1,7.1,4.1,0,,,,07:06:00,19:53:00,12.78,7.1,19.88,5,5,20,20,9,9,,,,,,,,,,,,,
2021-09-13,19.4,13.04,13.14,6.9,,,85,59.4,58.5,32,7.8,4.5,4.8,1.8,27,12.71,14.5,2,40,29,101.61,101.5,101.51,101.41,93.68,93.59,93.6,93.51,,,,,2.5,1.7,1.9,1.3,4.9,0,8.1,6.1,3.1,0,,,,07:04:00,19:55:00,12.85,7.07,19.92,5,5,19,19,7,7,,,,,,,,,,,,,
2021-09-12,16.6,12.37,13.25,9.9,,,96,83.5,76.5,57,11.7,9.5,9.6,7.4,14,7.88,9,4,33,28,101.64,101.47,101.48,101.32,93.75,93.57,93.59,93.43,,,,,2.2,1.8,1.8,1.3,4.8,0,8.2,6.2,3.2,9.4,,,,07:02:00,19:58:00,12.93,7.03,19.97,3,3,17,17,8,8,,,,,,,,,,,,,
2021-09-11,19.2,15.1,15.8,12.4,,,90,75.2,75.5,61,11.7,10.7,9.9,8.2,22,15.17,14,6,35,15,101.73,101.66,101.66,101.59,93.86,93.78,93.8,93.73,,,,,2.5,2,2.1,1.7,2.2,0,10.8,8.8,5.8,3.8,,,,07:01:00,20:00:00,12.98,7.02,20,5,5,20,20,12,12,,,,,,,,,,,,,
2021-09-10,21.3,15.41,15.4,9.5,,,97,70.9,72.5,48,11.1,9.6,9.4,7.8,11,6.21,6,1,,,101.83,101.68,101.64,101.45,93.93,93.8,93.76,93.6,,,,,2.8,2.3,2.1,1.5,2.6,0,10.4,8.4,5.4,2,,,,06:59:00,20:03:00,13.07,6.98,20.05,6,6,21,21,12,12,,,,,,,,,,,,,
2021-09-09,21.8,16.54,16.39,11,,,94,65.7,68,42,11.6,9.4,8.7,5.8,26,10.83,14.5,3,46,31,101.44,101.04,101.12,100.79,93.6,93.23,93.31,93.02,,,,,2.7,2.2,2.2,1.7,1.6,0,11.4,9.4,6.4,2.3,,,,06:57:00,20:05:00,13.13,6.95,20.08,5,5,24,24,11,11,,,,,,,,,,,,,
2021-09-08,25.7,18.19,18.89,12.1,25,,71,50.1,50,29,10.5,6.9,7.5,4.5,26,12.92,14,2,46,16,102.04,101.43,101.49,100.93,94.14,93.6,93.65,93.17,,,,,3,2.6,2.6,2.3,0,0.9,13.9,11.9,8.9,0,,,,06:55:00,20:07:00,13.2,6.92,20.12,6,6,23,23,11,12,,,,,,,,,,,,,
2021-09-07,22.5,16.1,16.14,9.8,,,69,51,52.5,36,7.5,5.7,5.8,4,16,8.62,8,0,33,33,102.17,102.03,101.95,101.74,94.26,94.13,94.07,93.88,,,,,2.8,2.3,2.4,1.9,1.9,0,11.1,9.1,6.1,0,,,,06:54:00,20:10:00,13.27,6.9,20.17,6,6,24,24,10,10,,,,,,,,,,,,,
2021-09-06,22.5,17.41,17.55,12.6,,,62,44.6,45,28,6.7,4.7,4.6,2.5,27,14.62,16.5,6,47,27,101.7,101.24,101.32,100.94,93.85,93.43,93.51,93.17,,,,,2.5,2.3,2.2,2,0.4,0,12.6,10.6,7.5,0,,,,06:52:00,20:12:00,13.33,6.87,20.2,5,5,23,23,10,10,,,,,,,,,,,,,
2021-09-05,25.2,18.1,17.3,9.4,,,81,50.6,55,29,9.5,6.9,7.3,5.2,19,8.67,10.5,2,34,31,100.89,100.75,100.76,100.63,93.12,92.98,93.01,92.89,,,,,2.8,2.4,2.4,2,0.7,0,12.3,10.3,7.3,0,,,,06:50:00,20:15:00,13.42,6.83,20.25,5,5,25,25,10,11,,,,,,,,,,,,,
2021-09-04,25.1,16.99,16.35,7.6,,,83,52,56.5,30,7.6,5.9,6,4.3,22,11.71,12,2,35,15,101.54,101.23,101.1,100.65,93.67,93.4,93.29,92.92,,,,,3.2,2.7,2.6,2,1.6,0,11.3,9.3,6.3,0,,,,06:48:00,20:17:00,13.48,6.8,20.28,6,6,25,25,12,12,,,,,,,,,,,,,
2021-09-03,22.1,13.49,13.4,4.7,,,96,65.8,65,34,8.8,6,6.5,4.3,9,5.04,4.5,0,,,101.82,101.69,101.68,101.54,93.86,93.76,93.75,93.64,,,,,3.2,2.1,2.3,1.4,4.6,0,8.4,6.4,3.4,0,,,,06:47:00,20:20:00,13.55,6.78,20.33,5,5,22,22,5,6,,,,,,,,,,,,,
2021-09-02,17.9,12.62,13.14,8.4,,,92,73.6,70.5,49,8.8,7.7,7.7,6.5,24,17.71,13.5,3,43,30,101.83,101.62,101.57,101.31,93.88,93.68,93.63,93.38,,,,,2,1.4,1.6,1.1,4.9,0,8.1,6.1,3.1,0,,,,06:45:00,20:22:00,13.62,6.75,20.37,2,4,17,17,5,6,,,,,,,,,,,,,
2021-09-01,12.2,9.93,10.35,8.5,,,97,93.2,92,87,11.1,8.9,8.8,6.6,28,16.5,18.5,9,49,29,101.29,100.74,100.9,100.52,93.36,92.86,93.01,92.65,,,,,1.2,1.1,1.1,1,7.7,0,5.3,3.4,0.4,9.9,,,,06:43:00,20:24:00,13.68,6.72,20.4,1,2,12,14,10,10,,,,,,,,,,,,,
2021-08-31,15.4,12.24,12.4,9.4,,,95,87.1,85.5,76,11.3,10.1,9.9,8.5,21,15.75,17,13,33,27,100.7,100.5,100.52,100.35,92.84,92.69,92.7,92.56,,,,,2,1.6,1.6,1.1,5.6,0,7.4,5.4,2.4,0,,,,06:41:00,20:27:00,13.77,6.68,20.45,2,3,16,18,9,10,,,,,,,,,,,,,
2021-08-30,23.6,17.06,17.55,11.5,25,,84,65.5,62.5,41,11.9,10.1,10.3,8.7,23,13.17,14.5,6,39,35,101.13,100.85,100.83,100.54,93.32,93.06,93.04,92.76,,,,,3.1,2.4,2.6,2.1,0.4,0,12.6,10.6,7.5,0,,,,06:40:00,20:29:00,13.82,6.67,20.48,5,5,24,24,12,12,,,,,,,,,,,,,
2021-08-29,26.4,18.77,17.85,9.3,26,,87,52.9,58.5,30,9.5,7.9,8.2,6.9,16,7.38,9,2,,,101.4,101.17,101.11,100.81,93.56,93.37,93.31,93.07,,,,,2.9,2.3,2.2,1.6,0.1,0,12.8,10.8,7.8,0,,,,06:38:00,20:31:00,13.88,6.63,20.52,6,6,26,26,11,12,,,,,,,,,,,,,
2021-08-28,23.5,17.17,17,10.5,,,85,54.9,58.5,32,8.4,7.3,6.5,4.5,16,10.21,10,4,32,28,101.61,101.49,101.5,101.39,93.75,93.64,93.66,93.57,,,,,2.8,2,2.1,1.4,1,0,12,10,7,0,,,,06:36:00,20:34:00,13.97,6.6,20.57,6,6,23,23,12,12,,,,,,,,,,,,,
2021-08-27,23.1,17.17,18.3,13.5,,,72,56,54.5,37,9.7,8,8.1,6.5,16,9.88,8.5,1,,,101.42,101.13,101.15,100.89,93.58,93.32,93.35,93.12,,,,,3.1,2.6,2.7,2.3,0,0.3,13.3,11.3,8.3,0,,,,06:35:00,20:36:00,14.02,6.58,20.6,5,6,23,23,10,11,,,,,,,,,,,,,
2021-08-26,25,17.37,17.14,9.3,25,,76,51.2,51.5,27,10.5,6.4,7.1,3.7,21,11.62,11.5,2,33,15,101.53,101.22,101.22,100.9,93.69,93.4,93.41,93.13,,,,,3.3,2.5,2.5,1.8,0.9,0,12.1,10.1,7.1,0,,,,06:33:00,20:38:00,14.08,6.55,20.63,5,5,24,24,12,13,,,,,,,,,,,,,
2021-08-25,23.5,15.55,15.1,6.7,,,87,57.5,58.5,30,9.7,6.2,7,4.3,22,10.67,13,4,34,17,101.94,101.75,101.72,101.5,94.01,93.85,93.82,93.63,,,,,2.7,2.2,2.1,1.6,2.9,0,10.1,8.1,5.1,0,,,,06:31:00,20:41:00,14.17,6.52,20.68,6,6,22,22,9,10,,,,,,,,,,,,,
2021-08-24,18.6,12.39,12.55,6.5,,,99,71.7,68.5,38,8.9,6.7,5.8,2.8,15,7.96,9,3,,,102.16,102.02,102.04,101.91,94.17,94.04,94.06,93.95,,,,,2.2,1.6,1.6,1,5.5,0,7.5,5.5,2.5,0,,,,06:29:00,20:43:00,14.23,6.48,20.72,6,6,19,19,7,7,,,,,,,,,,,,,
2021-08-23,9.8,8.96,8.94,8.1,,,96,91.3,88,80,8.3,7.6,7.2,6.2,31,20.75,20.5,10,55,4,101.94,101.28,101.43,100.92,93.94,93.34,93.48,93.02,,,,,6.5,2.2,4,1.5,9.1,0,3.9,1.9,0,20.5,,,,06:28:00,20:45:00,14.28,6.47,20.75,1,1,11,11,5,7,,,,,,,,,,,,,
2021-08-22,16.6,12.26,13.05,9.5,,,95,83.5,77,59,11.3,9.4,9.6,7.8,21,15.62,16,11,33,8,100.93,100.64,100.7,100.47,93.04,92.82,92.87,92.7,,,,,2.5,1.9,2,1.5,5,0,8.1,6,3,1.2,,,,06:26:00,20:48:00,14.37,6.43,20.8,4,4,16,16,9,10,,,,,,,,,,,,,
2021-08-21,21.9,15.53,15,8.1,,,91,61.1,65.5,40,9,7.3,7.5,6.1,16,8.92,8,0,,,101.63,101.16,101.09,100.56,93.74,93.32,93.27,92.8,,,,,2.5,2,2,1.6,3,0,10,8,5,0,,,,06:24:00,20:50:00,14.43,6.4,20.83,6,6,22,22,10,11,,,,,,,,,,,,,
2021-08-20,20.1,15.57,15.9,11.7,,,79,63.5,61.5,44,10.8,8.4,8.5,6.2,20,9.38,12.5,5,37,3,101.71,101.63,101.64,101.57,93.84,93.76,93.78,93.72,,,,,2.3,2,2,1.6,2.1,0,10.9,8.9,5.9,0,,,,06:22:00,20:52:00,14.5,6.37,20.87,6,6,20,20,8,8,,,,,,,,,,,,,
2021-08-19,21.9,17.18,17.64,13.4,,,75,58.2,58.5,42,10.2,8.7,8.7,7.1,20,9.12,11.5,3,33,32,101.59,101.5,101.5,101.41,93.75,93.67,93.68,93.61,,,,,2.7,2.2,2.4,2.1,0.4,0,12.6,10.6,7.6,0,,,,06:21:00,20:54:00,14.55,6.35,20.9,5,6,21,21,10,10,,,,,,,,,,,,,
2021-08-18,24.4,16.85,15.95,7.5,,,84,52.8,56,28,7.9,5.8,5.8,3.8,24,14.71,14,4,39,17,101.93,101.63,101.61,101.29,94,93.76,93.74,93.47,,,,,3,2.2,2.2,1.5,2,0,10.9,8.9,6,0,,,,06:19:00,20:57:00,14.63,6.32,20.95,7,7,22,22,9,12,,,,,,,,,,,,,
2021-08-17,20.3,14.55,15.25,10.2,,,82,62.6,63,44,8.5,7.1,7.3,6.1,15,8.5,7.5,0,,,101.91,101.65,101.58,101.24,93.99,93.77,93.7,93.41,,,,,1.7,1.5,1.5,1.3,2.8,0,10.2,8.2,5.2,0,,,,06:17:00,20:59:00,14.7,6.28,20.98,6,6,19,19,8,8,,,,,,,,,,,,,
2021-08-16,22.3,18.27,18.14,14,,,85,50.6,55.5,26,13.7,6.9,7.6,1.5,23,13.21,12,1,40,31,101.21,100.72,100.74,100.26,93.38,92.98,92.99,92.61,,,,,4,2.6,2.8,1.6,0,0.1,13.1,11.1,8.1,0.3,,,,06:15:00,21:01:00,14.77,6.25,21.02,7,7,23,23,11,16,,,,,,,,,,,,,
2021-08-15,29.8,22.75,23.1,16.4,32,,73,52.7,53,33,13.5,12.1,12.1,10.6,27,9.12,14.5,2,41,15,101.21,100.8,100.74,100.26,93.48,93.1,93.05,92.61,,,,,4,3.2,3.5,2.9,0,5.1,18.1,16.1,13.1,0,,,,06:14:00,21:03:00,14.82,6.23,21.05,5,6,28,28,16,17,,,,,,,,,,,,,
2021-08-14,32,24.34,24,16,34,,64,43.1,45,26,11.6,10.2,10.4,9.3,17,10.5,10,3,32,36,101.25,101.09,101.08,100.91,93.54,93.38,93.38,93.21,,,,,8,4.3,5,1.9,0,6,19,17,14,0,,,,06:12:00,21:05:00,14.88,6.2,21.08,7,8,34,34,17,17,,,,,,,,,,,,,
2021-08-13,32.8,22.93,22.35,11.9,32,,80,46.3,50,20,11.3,9,8.8,6.4,20,10.67,12,4,32,22,102.11,101.7,101.67,101.24,94.25,93.9,93.89,93.53,,,,,2.9,2.3,2.2,1.5,0,4.3,17.4,15.3,12.3,0,,,,06:10:00,21:07:00,14.95,6.17,21.12,8,8,31,31,11,17,,,,,,,,,,,,,
2021-08-12,25.6,18.06,17.3,9,,,82,50.8,55,28,7.9,6.7,6,4.2,21,10,10.5,0,39,29,102.24,102.11,102.13,102.02,94.35,94.23,94.24,94.14,,,,,2.8,2.1,2.2,1.6,0.7,0,12.3,10.3,7.3,0,,,,06:08:00,21:09:00,15.02,6.13,21.15,8,8,25,25,13,14,,,,,,,,,,,,,
2021-08-11,23.4,19.55,19.39,15.4,,,64,44.6,47.5,31,10.7,6.7,7.4,4.1,32,20.75,19,6,53,30,101.95,101.2,101.24,100.53,94.09,93.42,93.44,92.8,,,,,2,1.7,1.8,1.5,0,1.4,14.4,12.4,9.4,0,,,,06:07:00,21:11:00,15.07,6.12,21.18,8,8,23,23,11,11,,,,,,,,,,,,,
2021-08-10,23,19.52,19,15,,,63,41.7,46.5,30,11.3,5.8,7.4,3.5,32,19.21,20,8,54,31,100.77,100.62,100.51,100.25,93.02,92.89,92.8,92.59,,,,,2.3,2,1.9,1.5,0,1,14,12,9,0,,,,06:05:00,21:14:00,15.15,6.08,21.23,7,7,22,22,17,17,,,,,,,,,,,,,
2021-08-09,28.9,19.6,19,9.1,30,,94,59.1,62,30,11.8,9.8,10.1,8.4,19,10.92,10,1,35,30,101.36,100.81,100.78,100.21,93.49,93.03,93.01,92.54,,,,,2.5,1.9,2,1.4,0,1,14,12,9,0,,,,06:03:00,21:16:00,15.22,6.05,21.27,7,7,26,26,16,16,,,,,,,,,,,,,
2021-08-08,20.3,15.06,16,11.7,,,87,73.3,72.5,58,11.4,10.1,10.3,9.2,19,13.29,10.5,2,32,28,101.38,101.1,101,100.63,93.51,93.26,93.18,92.85,,,,,1.6,1.3,1.3,1,2,0,11,9,6,0,,,,06:02:00,21:18:00,15.27,6.03,21.3,6,7,21,21,10,12,,,,,,,,,,,,,
2021-08-07,23.7,16.05,17.95,12.2,26,,92,73.3,66,40,14.3,10.9,11.3,8.4,29,10.25,15.5,2,46,19,100.8,100.52,100.47,100.13,93,92.75,92.7,92.4,,,,,3.2,2.4,2.4,1.5,0.1,0,12.9,10.9,8,16.3,,,,06:00:00,21:20:00,15.33,6,21.33,5,6,23,23,12,12,,,,,,,,,,,,,
2021-08-06,24.2,19.05,19.8,15.4,25,,81,61.9,63.5,46,14.2,11.4,11.6,8.9,29,12.83,15,1,46,30,100.86,100.61,100.6,100.33,93.08,92.9,92.89,92.71,,,,,4.2,2.9,3.2,2.3,0,1.8,14.8,12.8,9.8,0,,,,05:58:00,21:21:00,15.38,5.97,21.35,6,6,25,25,13,13,,,,,,,,,,,,,
2021-08-05,31.8,24.01,23.4,15,34,,85,52.2,56,27,14.5,12.4,12.3,10.2,19,9.79,10,1,34,17,101.4,101.02,100.96,100.51,93.66,93.31,93.26,92.86,,,,,5.1,3.9,4,3,0,5.4,18.4,16.4,13.4,0,,,,05:56:00,21:23:00,15.45,5.93,21.38,7,7,31,31,16,17,,,,,,,,,,,,,
2021-08-04,30.6,22.71,22.3,14,32,,90,56.5,59,28,15.7,12.2,12.3,8.9,12,6.54,6.5,1,,,101.67,101.57,101.54,101.41,93.87,93.79,93.77,93.67,,,,,4.3,3.3,3.5,2.8,0,4.3,17.3,15.3,12.3,0,,,,05:55:00,21:25:00,15.5,5.92,21.42,7,7,28,28,16,16,,,,,,,,,,,,,
2021-08-03,28,21.7,22.15,16.3,32,,97,73,71.5,46,17.8,16.1,15.6,13.4,21,12.42,13,5,34,33,101.7,101.53,101.56,101.41,93.88,93.73,93.77,93.66,,,,,7.2,3.4,4.8,2.3,0,4.2,17.1,15.2,12.2,0.7,,,,05:53:00,21:27:00,15.57,5.88,21.45,7,7,27,27,17,17,,,,,,,,,,,,,
2021-08-02,21,19.7,19.5,18,26,,89,82.3,81.5,74,17.5,16.6,16.6,15.8,17,6.62,9,1,,,101.83,101.75,101.75,101.67,94.05,93.95,93.95,93.85,,,,,7.1,3.8,5,2.9,0,1.5,14.5,12.5,9.5,0,,,,05:51:00,21:29:00,15.63,5.85,21.48,7,7,26,26,19,19,,,,,,,,,,,,,
2021-08-01,29.3,23.59,23.65,18,34,,81,57,62.5,44,18.7,14.3,14.9,11.1,17,6.96,8.5,0,,,102.11,101.95,101.95,101.79,94.36,94.18,94.19,94.01,,,,,4.9,3.8,4,3.1,0,5.7,18.6,16.6,13.7,0,,,,05:50:00,21:31:00,15.68,5.83,21.52,8,8,32,32,20,20,,,,,,,,,,,,,
2021-07-31,31.3,24.82,24.1,16.9,34,,75,50.1,53.5,32,13.9,13.1,13.1,12.3,21,12.5,11,1,33,14,102.5,102.35,102.33,102.15,94.67,94.55,94.52,94.37,,,,,3.9,2.9,2.9,1.9,0,6.1,19.1,17.1,14.1,0,,,,05:48:00,21:33:00,15.75,5.8,21.55,8,8,32,32,18,19,,,,,,,,,,,,,
2021-07-30,29.4,23.43,23.25,17.1,32,,78,55.1,57,36,14.2,13.3,13.1,12,18,6.5,9,0,,,102.38,102.24,102.23,102.08,94.57,94.43,94.42,94.28,,,,,4.4,3.5,3.5,2.5,0,5.2,18.2,16.2,13.2,0,,,,05:47:00,21:34:00,15.78,5.78,21.57,7,7,29,29,17,17,,,,,,,,,,,,,
2021-07-29,29.6,23.12,23,16.4,32,,70,53.2,52.5,35,14,12.6,12.6,11.2,16,9.08,8.5,1,,,102.02,101.86,101.89,101.76,94.22,94.07,94.1,93.98,,,,,4.2,3.5,3.4,2.6,0,5,18,16,13,0,,,,05:45:00,21:36:00,15.85,5.75,21.6,7,7,29,29,16,17,,,,,,,,,,,,,
